full_name,image
Endeavor,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/08/Endeavor_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519224034
Kyotoku Jiro,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9a/Kyotoku_Jiro.png/revision/latest/scale-to-width-down/135?cb=20180625153023
Uwabami,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0d/Uwabami_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204433
Itsuka Kendo,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ef/Itsuka_Kendo_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125065832
Habit Headgear,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/4f/Habit_Headgear_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20170707023137
Chizuo,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/17/Chizuo_%28Anime%29.png/revision/latest/scale-to-width-down/240?cb=20210911224805
Ingenium,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/ad/Ingenium_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170729223520
Toshinori,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/ec/All_Might_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511210525
Victor,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/90/Victor.png/revision/latest/scale-to-width-down/240?cb=20210525204235
Spike (Villain),https://static.wikia.nocookie.net/bokunoheroacademia/images/d/de/Spike.png/revision/latest/scale-to-width-down/135?cb=20211214074735
Yuyu Haya,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/95/Yuyu_Haya_Portrait_%28anime%29.png/revision/latest/scale-to-width-down/135?cb=20210325081531
Mawata Fuwa,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0f/Mawata_Fuwa_%28anime%29.png/revision/latest/scale-to-width-down/240?cb=20210814114750
Leviathan,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/22/Leviathan_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210720211836
Steel Bulwark,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e7/Steel_Bulwark.png/revision/latest/scale-to-width-down/240?cb=20210524064352
Daruma Ujiko,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e2/Kyudai_Garaki_%28Heroes_Rising%29.png/revision/latest/scale-to-width-down/135?cb=20210703095939
Soga Kugisaki,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d0/Soga_Kugisaki_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220212338
Katsuma Shimano,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6c/Katsuma_Shimano_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512120042
Fumikage Tokoyami,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6c/Fumikage_Tokoyami_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619045620
Seiji Shishikura,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b1/Seiji_Shishikura_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200511212835
Hikage Shinomori,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7b/Hikage_Shinomori_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210315191831
Tamao Oguro,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f1/Tamao_Oguro.png/revision/latest/scale-to-width-down/135?cb=20180713134752
Daigo,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/33/Daigo_Portrait.png/revision/latest/scale-to-width-down/135?cb=20190326163434
Nao Shimura,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0a/Nao_profile_image.png/revision/latest/scale-to-width-down/135?cb=20200308134609
Ryukyu,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/69/Ryukyu_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204045
Ikkaku,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3e/Ikkaku_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220202145409
Drunk Lee,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8a/Drunk_Lee_Portrait.png/revision/latest?cb=20210315201838
Juzo Honenuki,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a4/Juzo_Honenuki_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070202
Best Jeanist,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/01/Best_Jeanist_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180522171129
Chubs,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/77/Chubs_portrait.png/revision/latest/scale-to-width-down/135?cb=20210408190320
Unnamed Street Thieves Member,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/71/Spike_Villain_Portrait.png/revision/latest?cb=20180815022935
Innsmouth's Brother,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/01/Unnamed_Crewman_2.png/revision/latest/scale-to-width-down/135?cb=20180722222650
Slugger,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/0b/Slugger_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180714024004
Glutton God Gang,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/81/Glutton_God_Gang.png/revision/latest/scale-to-width-down/240?cb=20210308083925
Rikiya Eno,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/6d/Rikiya_Eno.png/revision/latest/scale-to-width-down/135?cb=20210411010833
Mirio Togata,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/67/Mirio_Togata_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180923214326
Rock Lock,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/55/Rock_Lock_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200321204015
Katsuki Bakugo,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/cd/Katsuki_Bakugo_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619050033
Ribby,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7e/Ribby_portrait.png/revision/latest/scale-to-width-down/135?cb=20210408190321
Izuku,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/15/Izuku_Midoriya_OFA_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220127235355
Takeshi Bushijima,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d6/Takeshi_Bushijima.png/revision/latest/scale-to-width-down/135?cb=20200312091753
Master Beast,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/15/Master_Beast_Portrait.png/revision/latest?cb=20210315201640
Moyuru Tochi,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/48/Moyuru_Tochi_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220709181848
Untenmaru Kurumada,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/ff/Untenmaru_Kuromada_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200305140355
Katsuki,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/81/Katsuki_Bakugo_OFA_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220127235512
Shihai Kuroiro,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/d1/Shihai_Kuroiro_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070408
Rei Todoroki,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/ac/Rei%27s_current_appearance_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20200404190933
Pankration,https://static.wikia.nocookie.net/bokunoheroacademia/images/2/25/Pankration_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210806004113
Zookeeper,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/82/Zookeeper_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180627114123
Winged Nomu,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/59/Nomu_%28Flying%29_anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512115350
Spinner,https://static.wikia.nocookie.net/bokunoheroacademia/images/d/dd/Spinner_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200519230007
Yu Hojo,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c9/Yu_Hojo_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200112144801
Rapt Tokage,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/87/Rapt_Tokage_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220709181849
Thousand Eyes,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c9/Thousand_Eyes.png/revision/latest/scale-to-width-down/135?cb=20210524021629
Oxy-Man,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/61/Oxy-Man.png/revision/latest/scale-to-width-down/213?cb=20210526091516
Skeptic,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/be/Skeptic_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210703093341
Jube Namimaru,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/19/Jube_Namimaru_Portrait.png/revision/latest/scale-to-width-down/135?cb=20170220214135
Eddie Soul,https://static.wikia.nocookie.net/bokunoheroacademia/images/b/b0/Eddie_Soul.png/revision/latest/scale-to-width-down/144?cb=20220217232138
Abegawa Tenchu Kai Member,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c8/Abegawa_Member.png/revision/latest/scale-to-width-down/135?cb=20180717153326
Hana Shimura,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/35/Hana_Shimura_%28Anime%29.png/revision/latest/scale-to-width-down/240?cb=20210912062817
Eyeless Nomu,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/5c/Nomu_%28No_eyes%29_anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512115437
Onima,https://static.wikia.nocookie.net/bokunoheroacademia/images/5/53/Onima_Portrait.png/revision/latest?cb=20200526113316
Spinner,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/95/Spinner_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200405170138
Taneo Tokuda,https://static.wikia.nocookie.net/bokunoheroacademia/images/a/a1/Taneo_Tokuda.png/revision/latest/scale-to-width-down/240?cb=20191012120205
Dictator,https://static.wikia.nocookie.net/bokunoheroacademia/images/c/c3/Dictator.png/revision/latest/scale-to-width-down/137?cb=20210628185954
4-Eyes Nomu,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/1e/Nomu_%284_Eyed%29_anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200512115414
Sharp Blade,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/01/Sharp_Blade.png/revision/latest/scale-to-width-down/145?cb=20211214071629
Sickle Claw,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e5/Sickle_Claw.png/revision/latest/scale-to-width-down/136?cb=20210523065938
Pony Tsunotori,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/74/Pony_Tsunotori_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125071441
Nana Shimura,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/48/Nana_Shimura_Portrait_%28Anime%29.png/revision/latest/scale-to-width-down/135?cb=20180618211815
Kashiko Sekigai,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7f/Kashiko_Sekigai_Portrait.png/revision/latest/scale-to-width-down/136?cb=20200512142645
Hiryu Rin,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/93/Hiryu_Rin_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125070941
Salaam,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/95/Salaam_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210806003942
Eel Boy,https://static.wikia.nocookie.net/bokunoheroacademia/images/e/e2/Eel_Boy.png/revision/latest/scale-to-width-down/135?cb=20210829220814
X-Less,https://static.wikia.nocookie.net/bokunoheroacademia/images/8/8f/X-Less_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200526225630
Hekiji Tengai,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/64/Hekiji_Tengai_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200112144615
Anonymous,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/43/Anonymous_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220708203851
Daikaku Miyagi,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/15/Daikaku_Miyagi_anime.png/revision/latest/scale-to-width-down/135?cb=20180709193007
Stitched Giant,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/1b/Stitched_Giant_Portrait.png/revision/latest/scale-to-width-down/141?cb=20210524084047
Three Sturm und Drang Brothers,https://static.wikia.nocookie.net/bokunoheroacademia/images/9/9a/Three_Sturm_und_Drang_Brothers.png/revision/latest/scale-to-width-down/169?cb=20191004193209
Chomper,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f0/Chomper.png/revision/latest/scale-to-width-down/135?cb=20210524182015
Eleph,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f3/Eleph_portrait.png/revision/latest/scale-to-width-down/136?cb=20210408190321
Shoto Todoroki,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7f/Shoto_Todoroki_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619045658
Water Hose,https://static.wikia.nocookie.net/bokunoheroacademia/images/7/7f/Water_Hose.png/revision/latest/scale-to-width-down/240?cb=20180430181104
Trumpet,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/1e/Koku_Hanabata_Portrait.png/revision/latest/scale-to-width-down/136?cb=20190521145114
Mr. Brave,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/3e/Mr._Brave_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20200329135520
Creature Rejection Clan,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/32/CRC.png/revision/latest/scale-to-width-down/389?cb=20190519170619
Power Loader,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/07/Power_Loader_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180321030554
All For One,https://static.wikia.nocookie.net/bokunoheroacademia/images/6/61/All_For_One_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180526184539
Kyoka Jiro,https://static.wikia.nocookie.net/bokunoheroacademia/images/3/32/Kyoka_Jiro_Portrait.png/revision/latest/scale-to-width-down/135?cb=20160619045418
O’Clock,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/4c/O%27Clock_Colored_Manga_Portrait.png/revision/latest/scale-to-width-down/135?cb=20220710145342
Naomasa Tsukauchi,https://static.wikia.nocookie.net/bokunoheroacademia/images/1/17/Naomasa_Tsukauchi_Manga_Portrait_02.png/revision/latest/scale-to-width-down/135?cb=20211006184158
Mandalay,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f7/Mandalay_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20180503200206
Gravitational Spring,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/48/Gravitational_Spring.png/revision/latest/scale-to-width-down/240?cb=20210527074156
Elecplant,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/08/Elecplant_Anime_Portrait.png/revision/latest/scale-to-width-down/135?cb=20210806003638
Yoichi,https://static.wikia.nocookie.net/bokunoheroacademia/images/f/f1/Yoichi_Shigaraki_%28Manga%29.png/revision/latest/scale-to-width-down/135?cb=20210426020922
Beru Asui,https://static.wikia.nocookie.net/bokunoheroacademia/images/4/42/Beru_Asui_Anime_Profile.png/revision/latest/scale-to-width-down/135?cb=20180719205904
Mei Hatsume,https://static.wikia.nocookie.net/bokunoheroacademia/images/0/07/Mei_Hatsume_Portrait.png/revision/latest/scale-to-width-down/135?cb=20181125071902
